city_development_index,gender,relevent_experience,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
0.91,Male,Has relevent experience,Graduate,Business Degree,>20,100-500,Pvt Ltd,1,10,notmove
0.926,Male,No relevent experience,Masters,STEM,9,50-99,Public Sector,2,2,notmove
0.624,Male,Has relevent experience,Graduate,STEM,6,50-99,Pvt Ltd,3,56,move
0.91,Male,Has relevent experience,Masters,STEM,9,10/49,Other,2,324,notmove
0.855,Female,Has relevent experience,Graduate,STEM,2,<10,Early Stage Startup,1,49,notmove
0.92,Male,Has relevent experience,Graduate,STEM,>20,10/49,Pvt Ltd,>4,98,notmove
0.624,Male,Has relevent experience,Graduate,STEM,12,50-99,Pvt Ltd,1,6,notmove
0.624,Female,No relevent experience,Graduate,STEM,5,50-99,Pvt Ltd,1,32,notmove
0.624,Male,Has relevent experience,Graduate,STEM,1,1000-4999,Pvt Ltd,1,58,move
0.895,Male,No relevent experience,Graduate,STEM,6,10/49,Pvt Ltd,2,73,notmove
0.92,Male,Has relevent experience,Masters,STEM,>20,100-500,Pvt Ltd,1,21,notmove
0.899,Male,Has relevent experience,Masters,STEM,13,500-999,Funded Startup,1,20,notmove
0.92,Male,Has relevent experience,Graduate,STEM,5,10/49,Pvt Ltd,1,56,notmove
0.92,Male,No relevent experience,Graduate,STEM,>20,5000-9999,Public Sector,>4,6,notmove
0.624,Female,Has relevent experience,Graduate,STEM,2,10/49,Pvt Ltd,1,4,move
0.939,Male,Has relevent experience,Graduate,STEM,13,10000+,Pvt Ltd,1,54,move
0.92,Male,Has relevent experience,Graduate,STEM,7,100-500,Pvt Ltd,1,57,notmove
0.926,Male,Has relevent experience,Masters,Business Degree,>20,1000-4999,Pvt Ltd,3,1,notmove
0.91,Male,Has relevent experience,Masters,Other,5,1000-4999,Public Sector,1,50,notmove
0.92,Male,Has relevent experience,Graduate,STEM,13,500-999,Pvt Ltd,>4,10,notmove
0.91,Female,Has relevent experience,Graduate,STEM,1,500-999,Pvt Ltd,1,46,notmove
0.913,Male,Has relevent experience,Graduate,STEM,7,100-500,Pvt Ltd,1,18,notmove
0.924,Male,Has relevent experience,Graduate,STEM,>20,100-500,Pvt Ltd,>4,39,notmove
0.92,Female,Has relevent experience,Graduate,STEM,>20,5000-9999,Pvt Ltd,1,15,notmove
0.895,Male,Has relevent experience,Graduate,STEM,9,10/49,Pvt Ltd,1,89,notmove
0.682,Male,Has relevent experience,Graduate,STEM,6,100-500,Pvt Ltd,1,45,notmove
0.762,Male,No relevent experience,Masters,STEM,10,5000-9999,Public Sector,1,122,notmove
0.884,Male,Has relevent experience,Graduate,STEM,5,10/49,Funded Startup,1,87,notmove
0.926,Male,Has relevent experience,Graduate,Other,19,<10,Funded Startup,1,130,notmove
0.92,Male,Has relevent experience,Graduate,Humanities,>20,10000+,Pvt Ltd,1,20,notmove
0.92,Male,Has relevent experience,Graduate,STEM,7,1000-4999,Pvt Ltd,3,25,notmove
0.55,Male,Has relevent experience,Graduate,No Major,6,500-999,Pvt Ltd,1,23,move
0.926,Male,Has relevent experience,Graduate,STEM,10,10000+,Pvt Ltd,never,44,notmove
0.624,Male,Has relevent experience,Graduate,STEM,10,10000+,Pvt Ltd,2,9,move
0.897,Male,Has relevent experience,Masters,STEM,13,10000+,Pvt Ltd,never,73,notmove
0.698,Male,Has relevent experience,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,54,notmove
0.92,Female,Has relevent experience,Masters,Humanities,5,10000+,Public Sector,1,21,notmove
0.926,Male,Has relevent experience,Graduate,STEM,8,50-99,Pvt Ltd,2,242,notmove
0.848,Male,Has relevent experience,Masters,STEM,15,100-500,Pvt Ltd,1,19,notmove
0.897,Male,Has relevent experience,Masters,STEM,5,10000+,Pvt Ltd,3,162,notmove
0.91,Female,Has relevent experience,Graduate,STEM,9,10000+,Pvt Ltd,1,8,notmove
0.92,Male,Has relevent experience,Graduate,STEM,11,10/49,Funded Startup,1,24,notmove
0.743,Male,Has relevent experience,Graduate,STEM,9,100-500,Public Sector,3,51,notmove
0.579,Male,No relevent experience,Masters,STEM,5,50-99,NGO,1,89,move
0.92,Male,Has relevent experience,Graduate,STEM,14,100-500,Pvt Ltd,1,18,notmove
0.727,Male,Has relevent experience,Graduate,STEM,2,50-99,Pvt Ltd,1,42,notmove
0.926,Male,No relevent experience,Masters,STEM,13,10000+,Pvt Ltd,1,51,notmove
0.92,Male,Has relevent experience,Graduate,STEM,19,500-999,Pvt Ltd,>4,46,notmove
0.624,Male,Has relevent experience,Masters,STEM,8,50-99,Pvt Ltd,2,102,move
0.92,Male,Has relevent experience,Graduate,STEM,10,5000-9999,Pvt Ltd,1,118,notmove
0.92,Male,Has relevent experience,Graduate,STEM,5,50-99,Pvt Ltd,1,42,notmove
0.926,Male,Has relevent experience,Graduate,Humanities,>20,<10,Pvt Ltd,>4,14,notmove
0.92,Male,Has relevent experience,Graduate,STEM,9,5000-9999,Public Sector,2,78,move
0.804,Male,Has relevent experience,Masters,STEM,11,1000-4999,Pvt Ltd,1,15,move
0.624,Male,Has relevent experience,Masters,STEM,9,10/49,Early Stage Startup,1,79,move
0.926,Male,Has relevent experience,Masters,STEM,10,1000-4999,Pvt Ltd,1,62,notmove
0.926,Male,Has relevent experience,Masters,STEM,11,100-500,Funded Startup,1,82,notmove
0.804,Male,Has relevent experience,Masters,STEM,>20,500-999,Pvt Ltd,>4,168,notmove
0.727,Male,Has relevent experience,Graduate,STEM,5,1000-4999,Pvt Ltd,1,48,notmove
0.92,Male,Has relevent experience,Graduate,STEM,13,10000+,Pvt Ltd,2,84,notmove
0.925,Male,No relevent experience,Masters,STEM,>20,50-99,Pvt Ltd,>4,116,notmove
0.804,Male,No relevent experience,Graduate,STEM,3,100-500,Pvt Ltd,1,76,notmove
0.579,Male,Has relevent experience,Graduate,No Major,2,50-99,Pvt Ltd,1,4,move
0.92,Male,Has relevent experience,Graduate,STEM,>20,50-99,Pvt Ltd,2,50,notmove
0.92,Male,Has relevent experience,Graduate,STEM,>20,1000-4999,Pvt Ltd,1,72,notmove
0.624,Male,Has relevent experience,Graduate,STEM,1,1000-4999,NGO,never,128,move
0.624,Male,Has relevent experience,Graduate,STEM,13,10000+,Pvt Ltd,3,53,move
0.624,Male,Has relevent experience,Masters,Business Degree,16,<10,Pvt Ltd,1,30,move
0.855,Male,Has relevent experience,Masters,STEM,15,500-999,Pvt Ltd,never,334,notmove
0.74,Male,Has relevent experience,Graduate,STEM,6,10/49,Funded Startup,2,136,move
0.802,Male,Has relevent experience,Masters,STEM,18,100-500,Pvt Ltd,2,50,notmove
0.924,Male,Has relevent experience,Graduate,STEM,5,100-500,Pvt Ltd,1,126,notmove
0.91,Male,Has relevent experience,Graduate,STEM,10,10000+,Pvt Ltd,1,20,notmove
0.624,Male,Has relevent experience,Graduate,STEM,17,100-500,Pvt Ltd,3,42,notmove
0.624,Male,Has relevent experience,Masters,STEM,14,5000-9999,Pvt Ltd,1,87,move
0.923,Male,Has relevent experience,Masters,STEM,>20,100-500,Pvt Ltd,1,26,notmove
0.92,Male,Has relevent experience,Graduate,STEM,>20,10000+,Pvt Ltd,3,54,notmove
0.802,Male,Has relevent experience,Masters,STEM,11,500-999,Pvt Ltd,1,20,notmove
0.92,Male,Has relevent experience,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,70,notmove
0.926,Male,Has relevent experience,Masters,STEM,17,100-500,Pvt Ltd,>4,19,notmove
0.913,Male,Has relevent experience,Graduate,STEM,11,50-99,Pvt Ltd,2,62,notmove
0.855,Male,Has relevent experience,Masters,STEM,8,50-99,Pvt Ltd,2,24,notmove
0.91,Male,Has relevent experience,Graduate,STEM,8,100-500,Pvt Ltd,>4,87,notmove
0.926,Male,Has relevent experience,Masters,STEM,11,5000-9999,Public Sector,1,22,notmove
0.92,Male,Has relevent experience,Graduate,STEM,19,10000+,Pvt Ltd,>4,294,notmove
0.698,Male,No relevent experience,Masters,STEM,13,50-99,Pvt Ltd,never,131,notmove
0.802,Male,No relevent experience,Phd,STEM,10,100-500,Public Sector,>4,73,notmove
0.939,Male,Has relevent experience,Graduate,STEM,>20,<10,Pvt Ltd,2,65,notmove
0.624,Male,Has relevent experience,Graduate,STEM,5,50-99,Pvt Ltd,1,7,move
0.624,Male,Has relevent experience,Graduate,STEM,10,5000-9999,Pvt Ltd,1,286,move
0.89,Male,Has relevent experience,Graduate,STEM,7,50-99,Early Stage Startup,1,31,notmove
0.624,Male,Has relevent experience,Graduate,STEM,3,50-99,Pvt Ltd,2,88,notmove
0.624,Male,No relevent experience,Graduate,STEM,1,<10,Early Stage Startup,1,7,notmove
0.802,Male,Has relevent experience,Graduate,STEM,6,1000-4999,Pvt Ltd,1,141,notmove
0.55,Male,Has relevent experience,Graduate,STEM,2,50-99,Pvt Ltd,1,97,move
0.555,Male,Has relevent experience,Graduate,STEM,8,<10,Early Stage Startup,never,12,notmove
0.92,Female,No relevent experience,Graduate,STEM,7,10000+,Pvt Ltd,1,22,notmove
0.913,Female,Has relevent experience,Masters,STEM,13,50-99,Pvt Ltd,2,72,move
0.92,Male,Has relevent experience,Masters,STEM,>20,10/49,Funded Startup,2,308,notmove
0.802,Male,Has relevent experience,Graduate,STEM,10,100-500,Pvt Ltd,never,42,notmove
0.92,Male,No relevent experience,Graduate,STEM,2,10/49,Pvt Ltd,1,52,notmove
0.926,Male,Has relevent experience,Graduate,STEM,8,50-99,Funded Startup,2,53,notmove
0.92,Male,Has relevent experience,Graduate,STEM,>20,50-99,Pvt Ltd,4,28,notmove
0.897,Male,Has relevent experience,Masters,STEM,>20,5000-9999,Pvt Ltd,>4,43,notmove
0.923,Male,No relevent experience,Masters,STEM,19,500-999,Pvt Ltd,>4,31,notmove
0.925,Male,Has relevent experience,Graduate,STEM,>20,10/49,Pvt Ltd,>4,102,notmove
0.91,Male,Has relevent experience,Graduate,No Major,>20,10000+,Pvt Ltd,1,77,notmove
0.698,Male,Has relevent experience,Graduate,STEM,9,50-99,Pvt Ltd,>4,20,notmove
0.92,Male,Has relevent experience,Graduate,STEM,15,100-500,Pvt Ltd,3,50,notmove
0.843,Male,Has relevent experience,Masters,STEM,15,<10,Pvt Ltd,>4,59,notmove
0.903,Male,Has relevent experience,Graduate,STEM,12,<10,NGO,3,54,move
0.512,Male,Has relevent experience,Graduate,STEM,13,50-99,Pvt Ltd,1,51,move
0.92,Male,Has relevent experience,Graduate,Other,18,50-99,Pvt Ltd,4,45,notmove
0.91,Male,Has relevent experience,Masters,STEM,18,50-99,NGO,>4,52,notmove
0.698,Male,Has relevent experience,Masters,STEM,9,100-500,Pvt Ltd,2,48,notmove
0.92,Male,Has relevent experience,Masters,STEM,18,10000+,Pvt Ltd,3,57,notmove
0.887,Female,Has relevent experience,Graduate,STEM,12,10/49,Pvt Ltd,1,100,notmove
0.92,Male,Has relevent experience,Graduate,Arts,>20,500-999,Pvt Ltd,>4,25,notmove
0.624,Male,Has relevent experience,Graduate,STEM,16,1000-4999,Pvt Ltd,2,96,notmove
0.91,Male,Has relevent experience,Graduate,Humanities,5,500-999,Pvt Ltd,>4,6,notmove
0.92,Male,Has relevent experience,Graduate,STEM,17,10000+,Pvt Ltd,2,28,notmove
0.92,Male,Has relevent experience,Masters,STEM,10,1000-4999,Pvt Ltd,1,57,notmove
0.91,Male,Has relevent experience,Graduate,STEM,13,1000-4999,Pvt Ltd,1,178,notmove
0.92,Male,Has relevent experience,Graduate,STEM,>20,10000+,Pvt Ltd,>4,10,notmove
0.624,Male,Has relevent experience,Masters,STEM,>20,1000-4999,Pvt Ltd,>4,4,notmove
0.92,Male,Has relevent experience,Graduate,STEM,3,100-500,Pvt Ltd,3,106,move
0.624,Male,Has relevent experience,Masters,STEM,<1,50-99,Pvt Ltd,>4,78,move
0.92,Male,Has relevent experience,Graduate,STEM,11,100-500,Funded Startup,2,34,move
0.92,Male,Has relevent experience,Graduate,STEM,14,1000-4999,Pvt Ltd,4,150,notmove
0.897,Male,Has relevent experience,Masters,STEM,9,100-500,Pvt Ltd,1,5,notmove
0.897,Male,Has relevent experience,Masters,STEM,8,<10,Early Stage Startup,1,84,notmove
0.698,Male,No relevent experience,Graduate,STEM,<1,100-500,NGO,1,56,notmove
0.624,Male,Has relevent experience,Graduate,STEM,6,50-99,Pvt Ltd,>4,161,notmove
0.926,Male,Has relevent experience,Masters,STEM,>20,100-500,Pvt Ltd,>4,72,notmove
0.836,Male,Has relevent experience,Graduate,STEM,>20,10/49,Pvt Ltd,1,60,notmove
0.91,Male,Has relevent experience,Graduate,STEM,14,<10,Pvt Ltd,2,262,notmove
0.925,Female,Has relevent experience,Masters,STEM,7,100-500,Pvt Ltd,1,20,notmove
0.926,Male,Has relevent experience,Masters,STEM,11,50-99,Pvt Ltd,3,80,notmove
0.843,Male,Has relevent experience,Graduate,STEM,5,10/49,Funded Startup,1,10,notmove
0.448,Male,No relevent experience,Graduate,STEM,5,10000+,Pvt Ltd,2,36,notmove
0.698,Male,Has relevent experience,Masters,STEM,20,50-99,Pvt Ltd,2,132,notmove
0.754,Male,Has relevent experience,Masters,STEM,14,10000+,Public Sector,2,288,notmove
0.897,Female,No relevent experience,Phd,STEM,6,100-500,Public Sector,1,158,notmove
0.689,Male,Has relevent experience,Graduate,STEM,10,50-99,Funded Startup,1,52,notmove
0.624,Female,Has relevent experience,Graduate,STEM,4,50-99,Pvt Ltd,1,64,move
0.913,Male,Has relevent experience,Graduate,STEM,4,50-99,Pvt Ltd,1,222,notmove
0.624,Male,Has relevent experience,Graduate,STEM,7,100-500,Pvt Ltd,2,162,move
0.926,Male,Has relevent experience,Graduate,STEM,14,50-99,Pvt Ltd,never,22,move
0.682,Male,Has relevent experience,Graduate,STEM,7,50-99,Pvt Ltd,1,73,notmove
0.624,Male,Has relevent experience,Masters,No Major,10,100-500,Funded Startup,1,22,move
0.896,Male,Has relevent experience,Masters,Humanities,>20,5000-9999,NGO,>4,18,notmove
0.827,Male,Has relevent experience,Graduate,STEM,>20,5000-9999,Pvt Ltd,>4,16,notmove
0.624,Female,Has relevent experience,Graduate,STEM,12,50-99,Pvt Ltd,never,10,notmove
0.92,Male,Has relevent experience,Graduate,STEM,16,10/49,Funded Startup,1,65,notmove
0.887,Male,Has relevent experience,Phd,STEM,16,50-99,Funded Startup,1,212,move
0.939,Male,Has relevent experience,Masters,STEM,13,5000-9999,Public Sector,1,161,notmove
0.924,Male,Has relevent experience,Graduate,STEM,6,10/49,Funded Startup,3,150,notmove
0.92,Male,Has relevent experience,Masters,STEM,20,10000+,Pvt Ltd,>4,22,notmove
0.926,Male,Has relevent experience,Graduate,STEM,9,10000+,Pvt Ltd,1,92,notmove
0.91,Male,Has relevent experience,Graduate,STEM,10,500-999,Pvt Ltd,1,28,notmove
0.924,Male,No relevent experience,Masters,STEM,14,10000+,Pvt Ltd,1,53,notmove
0.897,Female,No relevent experience,Graduate,STEM,4,10000+,Public Sector,1,47,notmove
0.804,Male,Has relevent experience,Masters,STEM,15,100-500,Pvt Ltd,>4,42,notmove
0.624,Male,Has relevent experience,Graduate,STEM,6,10000+,Pvt Ltd,2,42,move
0.92,Male,Has relevent experience,Graduate,STEM,>20,100-500,Pvt Ltd,>4,11,notmove
0.92,Male,Has relevent experience,Graduate,Other,20,100-500,Pvt Ltd,3,39,notmove
0.92,Male,Has relevent experience,Masters,Humanities,16,50-99,Pvt Ltd,2,50,notmove
0.92,Male,Has relevent experience,Graduate,STEM,6,500-999,Pvt Ltd,4,25,notmove
0.91,Male,Has relevent experience,Graduate,STEM,16,50-99,Pvt Ltd,>4,18,notmove
0.926,Male,Has relevent experience,Graduate,STEM,12,50-99,Pvt Ltd,4,15,notmove
0.855,Male,Has relevent experience,Masters,STEM,13,500-999,Pvt Ltd,4,70,notmove
0.939,Male,Has relevent experience,Masters,STEM,>20,10/49,Pvt Ltd,>4,33,notmove
0.924,Male,Has relevent experience,Graduate,Humanities,5,50-99,NGO,1,61,notmove
0.624,Male,Has relevent experience,Graduate,STEM,6,1000-4999,Pvt Ltd,1,75,notmove
0.924,Male,Has relevent experience,Graduate,STEM,5,100-500,Pvt Ltd,1,16,notmove
0.878,Male,Has relevent experience,Masters,STEM,5,100-500,NGO,1,26,notmove
0.924,Male,Has relevent experience,Phd,STEM,9,100-500,Pvt Ltd,1,11,move
0.939,Male,Has relevent experience,Phd,STEM,>20,500-999,Pvt Ltd,1,10,notmove
0.856,Male,Has relevent experience,Masters,STEM,11,100-500,Pvt Ltd,2,94,notmove
0.939,Male,Has relevent experience,Graduate,STEM,>20,<10,Pvt Ltd,>4,24,notmove
0.949,Male,No relevent experience,Phd,Humanities,6,1000-4999,Public Sector,>4,127,notmove
0.92,Male,Has relevent experience,Graduate,STEM,5,10/49,Pvt Ltd,>4,94,notmove
0.91,Male,Has relevent experience,Graduate,STEM,>20,100-500,Pvt Ltd,2,17,notmove
0.92,Male,No relevent experience,Graduate,STEM,10,10/49,Pvt Ltd,3,52,notmove
0.92,Male,No relevent experience,Graduate,Arts,1,100-500,Pvt Ltd,1,55,notmove
0.91,Male,Has relevent experience,Graduate,STEM,7,100-500,Pvt Ltd,1,29,notmove
0.899,Male,Has relevent experience,Graduate,STEM,>20,<10,Early Stage Startup,1,135,notmove
0.624,Male,Has relevent experience,Graduate,STEM,5,10/49,Early Stage Startup,2,5,move
0.939,Male,Has relevent experience,Graduate,STEM,10,5000-9999,Public Sector,2,11,notmove
0.682,Male,Has relevent experience,Graduate,STEM,5,50-99,Pvt Ltd,1,14,notmove
0.91,Male,Has relevent experience,Graduate,STEM,14,50-99,Pvt Ltd,1,32,notmove
0.92,Male,Has relevent experience,Masters,STEM,9,100-500,Pvt Ltd,2,47,notmove
0.855,Male,Has relevent experience,Masters,STEM,>20,100-500,Funded Startup,>4,66,notmove
0.624,Male,Has relevent experience,Graduate,STEM,3,100-500,Pvt Ltd,2,78,move
0.923,Male,Has relevent experience,Masters,STEM,12,100-500,Pvt Ltd,1,105,notmove
0.92,Male,No relevent experience,Graduate,STEM,4,50-99,Pvt Ltd,1,28,notmove
0.91,Male,No relevent experience,Graduate,STEM,2,50-99,NGO,1,90,notmove
0.926,Male,Has relevent experience,Masters,STEM,12,5000-9999,Pvt Ltd,2,13,notmove
0.92,Female,Has relevent experience,Graduate,STEM,>20,100-500,Pvt Ltd,>4,224,notmove
0.92,Male,Has relevent experience,Graduate,STEM,7,10000+,Pvt Ltd,1,86,notmove
0.92,Male,Has relevent experience,Graduate,STEM,8,10000+,Pvt Ltd,2,17,notmove
0.92,Male,Has relevent experience,Graduate,STEM,3,10000+,Pvt Ltd,1,222,notmove
0.939,Male,Has relevent experience,Graduate,STEM,11,10/49,Pvt Ltd,>4,84,notmove
0.923,Male,Has relevent experience,Graduate,STEM,11,1000-4999,Pvt Ltd,1,44,notmove
0.92,Female,Has relevent experience,Graduate,STEM,19,50-99,Pvt Ltd,1,292,notmove
0.92,Male,Has relevent experience,Graduate,STEM,9,100-500,NGO,1,52,notmove
0.92,Male,Has relevent experience,Graduate,STEM,10,5000-9999,Pvt Ltd,1,20,notmove
0.91,Male,Has relevent experience,Masters,STEM,>20,100-500,Pvt Ltd,2,78,notmove
0.884,Male,Has relevent experience,Graduate,STEM,11,50-99,Pvt Ltd,1,120,notmove
0.624,Male,Has relevent experience,Masters,STEM,4,500-999,Pvt Ltd,3,4,notmove
0.625,Male,Has relevent experience,Masters,STEM,14,<10,Pvt Ltd,never,188,notmove
0.924,Male,Has relevent experience,Masters,STEM,16,10000+,Pvt Ltd,never,74,notmove
0.893,Female,Has relevent experience,Masters,STEM,14,100-500,Pvt Ltd,1,34,notmove
0.92,Male,Has relevent experience,Masters,STEM,>20,100-500,Funded Startup,4,42,notmove
0.91,Male,Has relevent experience,Masters,STEM,>20,100-500,Pvt Ltd,1,21,notmove
0.92,Male,Has relevent experience,Graduate,STEM,5,100-500,NGO,1,50,notmove
0.802,Male,Has relevent experience,Masters,STEM,>20,500-999,Pvt Ltd,2,158,notmove
0.836,Male,Has relevent experience,Graduate,STEM,19,50-99,Pvt Ltd,>4,65,notmove
0.887,Male,Has relevent experience,Masters,STEM,1,5000-9999,Pvt Ltd,1,110,notmove
0.92,Male,Has relevent experience,Graduate,STEM,>20,5000-9999,Pvt Ltd,3,7,notmove
0.884,Male,Has relevent experience,Masters,STEM,9,50-99,Public Sector,3,166,notmove
0.91,Male,Has relevent experience,Graduate,STEM,>20,50-99,Funded Startup,1,51,notmove
0.949,Male,No relevent experience,Masters,Business Degree,>20,1000-4999,Pvt Ltd,>4,165,notmove
0.855,Male,Has relevent experience,Graduate,STEM,7,10/49,Pvt Ltd,1,22,notmove
0.91,Male,Has relevent experience,Graduate,STEM,17,<10,Pvt Ltd,>4,128,notmove
0.92,Male,No relevent experience,Graduate,STEM,10,100-500,Pvt Ltd,1,43,notmove
0.91,Male,Has relevent experience,Phd,STEM,15,100-500,Pvt Ltd,1,47,notmove
0.92,Male,No relevent experience,Graduate,STEM,11,100-500,Pvt Ltd,1,46,notmove
0.92,Female,Has relevent experience,Graduate,Arts,4,100-500,Pvt Ltd,1,22,notmove
0.897,Male,Has relevent experience,Masters,STEM,8,500-999,Pvt Ltd,1,14,notmove
0.896,Male,Has relevent experience,Masters,STEM,6,10000+,Pvt Ltd,1,109,notmove
0.91,Male,Has relevent experience,Graduate,STEM,17,10000+,Pvt Ltd,4,61,notmove
0.897,Male,Has relevent experience,Masters,STEM,5,10000+,Pvt Ltd,1,134,notmove
0.836,Male,No relevent experience,Masters,Humanities,19,10/49,Pvt Ltd,4,20,notmove
0.92,Male,Has relevent experience,Graduate,STEM,>20,10000+,Pvt Ltd,>4,53,notmove
0.91,Male,Has relevent experience,Masters,STEM,>20,500-999,Pvt Ltd,4,20,notmove
0.939,Male,Has relevent experience,Graduate,STEM,14,1000-4999,Pvt Ltd,>4,112,notmove
0.92,Male,Has relevent experience,Graduate,STEM,9,50-99,Funded Startup,2,154,notmove
0.926,Male,Has relevent experience,Masters,STEM,>20,10000+,Pvt Ltd,>4,154,notmove
0.91,Female,Has relevent experience,Masters,STEM,8,1000-4999,Pvt Ltd,>4,268,notmove
0.738,Male,Has relevent experience,Graduate,STEM,7,<10,Early Stage Startup,1,48,move
0.855,Male,Has relevent experience,Masters,STEM,10,10000+,Pvt Ltd,3,14,notmove
0.836,Male,Has relevent experience,Graduate,STEM,16,500-999,Pvt Ltd,>4,26,notmove
0.92,Male,No relevent experience,Graduate,STEM,3,10000+,Pvt Ltd,never,10,move
0.624,Male,Has relevent experience,Graduate,STEM,15,10000+,Pvt Ltd,>4,5,notmove
0.624,Male,No relevent experience,Graduate,STEM,5,50-99,Funded Startup,1,16,move
0.827,Male,Has relevent experience,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,70,notmove
