city_development_index,gender,relevent_experience,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
0.92,Male,Has relevent experience,Graduate,STEM,6,5000-9999,Pvt Ltd,2,26,notmove
0.92,Male,Has relevent experience,Masters,Humanities,5,10000+,Pvt Ltd,4,168,move
0.762,Male,No relevent experience,Graduate,Other,2,1000-4999,Pvt Ltd,never,26,notmove
0.926,Male,Has relevent experience,Masters,STEM,16,100-500,Pvt Ltd,>4,37,notmove
0.895,Male,Has relevent experience,Graduate,STEM,12,1000-4999,Pvt Ltd,>4,14,notmove
0.624,Male,No relevent experience,Graduate,STEM,4,500-999,Pvt Ltd,1,218,notmove
0.91,Male,Has relevent experience,Graduate,STEM,13,50-99,Funded Startup,1,8,notmove
0.92,Male,Has relevent experience,Masters,STEM,8,10/49,Funded Startup,1,38,notmove
0.915,Male,Has relevent experience,Graduate,STEM,8,1000-4999,Pvt Ltd,2,26,notmove
0.91,Male,Has relevent experience,Graduate,STEM,9,100-500,Pvt Ltd,1,50,notmove
0.92,Female,Has relevent experience,Masters,STEM,>20,50-99,Pvt Ltd,>4,120,move
0.762,Male,Has relevent experience,Graduate,STEM,9,100-500,Funded Startup,1,100,notmove
0.624,Male,Has relevent experience,Graduate,STEM,4,50-99,Pvt Ltd,4,198,move
0.802,Female,No relevent experience,Graduate,STEM,3,50-99,Pvt Ltd,1,144,move
0.698,Male,Has relevent experience,Masters,STEM,>20,10000+,Public Sector,1,28,notmove
0.91,Male,Has relevent experience,Graduate,Humanities,>20,10000+,Public Sector,1,20,notmove
0.878,Male,No relevent experience,Graduate,No Major,14,50-99,NGO,3,45,notmove
0.92,Male,Has relevent experience,Masters,STEM,6,10000+,Pvt Ltd,3,55,notmove
0.91,Male,Has relevent experience,Graduate,STEM,5,50-99,Pvt Ltd,3,28,notmove
0.939,Male,Has relevent experience,Masters,STEM,6,100-500,Pvt Ltd,1,96,notmove
0.92,Male,Has relevent experience,Graduate,STEM,4,10000+,Pvt Ltd,2,8,notmove
0.92,Male,Has relevent experience,Masters,STEM,>20,10000+,Pvt Ltd,>4,42,notmove
0.92,Male,Has relevent experience,Masters,STEM,7,5000-9999,Public Sector,4,8,notmove
0.92,Male,Has relevent experience,Graduate,Other,8,100-500,NGO,1,128,notmove
0.92,Female,Has relevent experience,Graduate,STEM,5,50-99,Pvt Ltd,2,25,move
0.55,Male,Has relevent experience,Masters,STEM,4,100-500,NGO,2,37,move
0.624,Male,No relevent experience,Graduate,STEM,6,10000+,Pvt Ltd,never,21,move
0.92,Female,Has relevent experience,Graduate,Humanities,4,100-500,Pvt Ltd,1,90,notmove
0.92,Male,No relevent experience,Masters,STEM,6,1000-4999,Public Sector,1,106,move
0.769,Male,Has relevent experience,Graduate,STEM,9,100-500,NGO,>4,35,move
0.91,Male,Has relevent experience,Graduate,STEM,7,1000-4999,Pvt Ltd,4,22,notmove
0.926,Male,Has relevent experience,Masters,STEM,12,1000-4999,Pvt Ltd,1,82,notmove
0.92,Male,Has relevent experience,Graduate,STEM,8,10000+,Pvt Ltd,2,44,notmove
0.92,Male,Has relevent experience,Graduate,STEM,7,10000+,Pvt Ltd,1,107,notmove
0.624,Male,Has relevent experience,Graduate,STEM,3,10/49,Pvt Ltd,>4,116,move
0.624,Male,Has relevent experience,Masters,STEM,4,<10,Early Stage Startup,1,78,move
0.926,Male,Has relevent experience,Masters,STEM,>20,100-500,Pvt Ltd,>4,56,notmove
0.897,Male,Has relevent experience,Graduate,STEM,7,5000-9999,Pvt Ltd,>4,15,notmove
0.92,Male,No relevent experience,Graduate,STEM,6,100-500,NGO,1,54,notmove
0.91,Male,No relevent experience,Graduate,STEM,8,50-99,Pvt Ltd,4,23,notmove
0.624,Male,Has relevent experience,Graduate,STEM,11,50-99,Funded Startup,1,206,move
0.899,Male,No relevent experience,Graduate,STEM,>20,10/49,Pvt Ltd,>4,24,notmove
0.884,Male,Has relevent experience,Graduate,STEM,13,10/49,Pvt Ltd,2,101,notmove
0.878,Male,No relevent experience,Masters,Humanities,9,100-500,Public Sector,2,56,notmove
0.92,Male,Has relevent experience,Masters,STEM,10,10000+,Pvt Ltd,1,21,notmove
0.92,Male,Has relevent experience,Graduate,STEM,7,10000+,Pvt Ltd,1,77,notmove
0.92,Male,Has relevent experience,Graduate,Humanities,13,50-99,Pvt Ltd,1,326,notmove
0.92,Male,Has relevent experience,Graduate,STEM,>20,50-99,Pvt Ltd,1,20,move
0.84,Male,Has relevent experience,Graduate,STEM,9,10/49,Other,1,34,notmove
0.926,Male,Has relevent experience,Graduate,STEM,4,10000+,Pvt Ltd,1,19,notmove
0.897,Male,No relevent experience,Masters,STEM,>20,500-999,Pvt Ltd,>4,4,notmove
0.92,Male,Has relevent experience,Graduate,STEM,4,50-99,Pvt Ltd,1,58,notmove
0.91,Male,Has relevent experience,Graduate,STEM,10,50-99,Pvt Ltd,4,206,notmove
0.92,Male,No relevent experience,Graduate,Humanities,10,10000+,Pvt Ltd,1,57,notmove
0.55,Male,Has relevent experience,Graduate,STEM,7,500-999,Pvt Ltd,1,40,move
0.92,Male,Has relevent experience,Graduate,STEM,12,10/49,Pvt Ltd,1,34,notmove
0.92,Male,Has relevent experience,Graduate,Business Degree,1,10000+,Pvt Ltd,1,28,notmove
0.903,Male,Has relevent experience,Graduate,STEM,>20,10000+,Pvt Ltd,>4,6,notmove
0.691,Male,No relevent experience,Graduate,STEM,10,10000+,Pvt Ltd,1,32,notmove
0.92,Male,Has relevent experience,Graduate,STEM,14,10000+,Pvt Ltd,>4,290,notmove
0.92,Male,Has relevent experience,Graduate,Humanities,2,100-500,Pvt Ltd,1,168,notmove
0.91,Male,Has relevent experience,Graduate,STEM,14,1000-4999,Pvt Ltd,1,8,notmove
0.92,Male,Has relevent experience,Graduate,STEM,6,10000+,Pvt Ltd,1,21,notmove
0.926,Male,Has relevent experience,Masters,STEM,9,50-99,Pvt Ltd,2,123,notmove
0.624,Male,Has relevent experience,Graduate,STEM,5,10/49,Pvt Ltd,3,48,move
0.742,Male,Has relevent experience,Graduate,Business Degree,4,10/49,Pvt Ltd,1,188,notmove
0.92,Male,Has relevent experience,Graduate,STEM,12,50-99,Public Sector,2,42,notmove
0.92,Male,Has relevent experience,Graduate,STEM,>20,10000+,Pvt Ltd,>4,156,move
0.624,Male,Has relevent experience,Graduate,STEM,5,100-500,Funded Startup,1,103,move
0.92,Male,Has relevent experience,Graduate,STEM,17,100-500,Pvt Ltd,1,39,notmove
0.855,Male,Has relevent experience,Graduate,Business Degree,12,500-999,Pvt Ltd,1,96,notmove
0.884,Male,Has relevent experience,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,70,notmove
0.91,Male,Has relevent experience,Masters,STEM,16,50-99,Pvt Ltd,never,4,notmove
0.624,Male,Has relevent experience,Graduate,Other,3,50-99,Pvt Ltd,3,51,notmove
0.92,Male,Has relevent experience,Graduate,STEM,18,10000+,Pvt Ltd,2,6,notmove
0.91,Male,No relevent experience,Phd,STEM,9,1000-4999,Public Sector,>4,90,notmove
0.92,Male,Has relevent experience,Graduate,STEM,4,50-99,Early Stage Startup,1,145,notmove
0.855,Female,No relevent experience,Masters,Humanities,3,50-99,Pvt Ltd,2,9,notmove
0.92,Male,Has relevent experience,Graduate,STEM,10,100-500,Pvt Ltd,4,26,notmove
0.92,Male,Has relevent experience,Masters,STEM,15,50-99,Pvt Ltd,2,166,notmove
0.827,Male,Has relevent experience,Graduate,STEM,>20,100-500,Pvt Ltd,>4,72,notmove
0.555,Female,Has relevent experience,Masters,STEM,>20,10000+,NGO,3,135,move
0.624,Male,No relevent experience,Masters,STEM,6,500-999,NGO,>4,138,move
0.92,Male,Has relevent experience,Graduate,STEM,7,100-500,Pvt Ltd,>4,31,notmove
0.92,Male,Has relevent experience,Graduate,STEM,>20,10000+,Pvt Ltd,>4,25,notmove
0.926,Male,Has relevent experience,Masters,STEM,>20,<10,Pvt Ltd,>4,8,notmove
0.92,Male,No relevent experience,Graduate,STEM,4,50-99,Pvt Ltd,1,32,notmove
0.804,Male,Has relevent experience,Masters,STEM,13,10/49,Early Stage Startup,1,12,notmove
0.843,Female,Has relevent experience,Masters,STEM,7,50-99,Pvt Ltd,1,6,move
0.802,Male,Has relevent experience,Graduate,STEM,4,<10,Pvt Ltd,1,31,notmove
0.738,Male,Has relevent experience,Masters,STEM,13,1000-4999,Public Sector,>4,66,move
0.92,Male,Has relevent experience,Graduate,Humanities,10,100-500,Pvt Ltd,3,39,notmove
0.776,Male,Has relevent experience,Graduate,STEM,16,500-999,Pvt Ltd,2,103,notmove
0.92,Female,Has relevent experience,Graduate,STEM,20,10000+,Pvt Ltd,1,7,notmove
0.624,Male,Has relevent experience,Graduate,STEM,15,50-99,Pvt Ltd,never,80,notmove
0.92,Male,Has relevent experience,Graduate,STEM,3,10000+,Pvt Ltd,2,11,notmove
0.624,Male,Has relevent experience,Graduate,STEM,2,10/49,Pvt Ltd,2,89,move
0.624,Male,Has relevent experience,Masters,STEM,4,100-500,Pvt Ltd,1,32,move
0.91,Male,Has relevent experience,Graduate,STEM,5,50-99,Pvt Ltd,1,19,notmove
0.92,Male,Has relevent experience,Graduate,STEM,4,10000+,Pvt Ltd,never,110,notmove
0.776,Male,Has relevent experience,Masters,STEM,7,10000+,Pvt Ltd,1,56,notmove
0.926,Male,Has relevent experience,Masters,STEM,>20,10000+,Pvt Ltd,>4,109,notmove
0.91,Male,Has relevent experience,Graduate,STEM,11,100-500,Pvt Ltd,2,118,notmove
0.878,Male,Has relevent experience,Masters,STEM,10,10000+,Pvt Ltd,3,9,notmove
0.899,Male,Has relevent experience,Graduate,STEM,10,1000-4999,Pvt Ltd,never,48,notmove
0.92,Male,Has relevent experience,Graduate,STEM,6,10/49,Early Stage Startup,1,9,notmove
0.926,Male,Has relevent experience,Graduate,STEM,14,50-99,Pvt Ltd,>4,28,notmove
0.624,Male,Has relevent experience,Graduate,STEM,7,10000+,Pvt Ltd,1,109,notmove
0.55,Male,Has relevent experience,Graduate,STEM,6,10/49,Funded Startup,1,3,notmove
0.949,Male,No relevent experience,Masters,Arts,>20,<10,Pvt Ltd,>4,136,notmove
0.92,Male,Has relevent experience,Graduate,STEM,16,100-500,Pvt Ltd,never,34,notmove
0.887,Male,Has relevent experience,Graduate,STEM,4,50-99,Funded Startup,4,94,notmove
0.624,Female,Has relevent experience,Graduate,STEM,4,50-99,Funded Startup,1,172,move
0.893,Male,No relevent experience,Graduate,STEM,>20,100-500,Pvt Ltd,3,166,notmove
0.92,Male,Has relevent experience,Graduate,STEM,15,100-500,Pvt Ltd,2,28,move
0.92,Male,Has relevent experience,Graduate,STEM,10,10000+,Pvt Ltd,3,18,notmove
0.92,Male,No relevent experience,Graduate,STEM,3,10/49,Pvt Ltd,>4,9,notmove
0.827,Male,No relevent experience,Graduate,STEM,2,<10,Pvt Ltd,1,62,notmove
0.804,Male,Has relevent experience,Graduate,STEM,15,1000-4999,Pvt Ltd,1,51,notmove
0.92,Female,Has relevent experience,Masters,STEM,10,50-99,Pvt Ltd,1,16,notmove
0.925,Male,Has relevent experience,Graduate,STEM,>20,10000+,Pvt Ltd,1,108,notmove
0.91,Male,Has relevent experience,Graduate,STEM,9,10/49,Funded Startup,1,17,notmove
0.915,Male,Has relevent experience,Graduate,STEM,9,10/49,Pvt Ltd,1,20,notmove
0.887,Male,Has relevent experience,Masters,STEM,17,50-99,Pvt Ltd,>4,14,notmove
0.92,Male,Has relevent experience,Masters,STEM,4,5000-9999,Pvt Ltd,1,127,notmove
0.92,Male,Has relevent experience,Graduate,STEM,>20,10000+,Pvt Ltd,>4,26,notmove
0.92,Female,Has relevent experience,Graduate,STEM,16,50-99,Pvt Ltd,>4,27,notmove
0.897,Female,Has relevent experience,Masters,STEM,7,1000-4999,Pvt Ltd,1,34,notmove
0.92,Male,Has relevent experience,Graduate,STEM,12,5000-9999,Pvt Ltd,4,62,notmove
0.92,Male,Has relevent experience,Graduate,STEM,16,1000-4999,Pvt Ltd,1,54,notmove
0.92,Male,Has relevent experience,Graduate,STEM,>20,50-99,Pvt Ltd,3,42,notmove
0.91,Male,Has relevent experience,Graduate,No Major,4,100-500,Pvt Ltd,1,44,notmove
0.926,Male,Has relevent experience,Masters,STEM,12,100-500,Pvt Ltd,>4,154,notmove
0.92,Male,Has relevent experience,Graduate,STEM,8,1000-4999,Pvt Ltd,>4,84,notmove
0.92,Male,Has relevent experience,Graduate,STEM,6,10000+,Pvt Ltd,1,166,notmove
0.762,Male,Has relevent experience,Phd,STEM,15,<10,Funded Startup,>4,19,notmove
0.527,Male,Has relevent experience,Graduate,STEM,9,<10,Pvt Ltd,2,145,notmove
0.921,Male,Has relevent experience,Graduate,STEM,>20,10/49,Pvt Ltd,1,35,notmove
0.89,Female,Has relevent experience,Graduate,STEM,16,10/49,Pvt Ltd,1,22,notmove
0.738,Male,Has relevent experience,Masters,STEM,12,100-500,Pvt Ltd,1,216,notmove
0.92,Male,Has relevent experience,Graduate,STEM,>20,1000-4999,Public Sector,never,8,notmove
0.926,Male,No relevent experience,Masters,Other,>20,10000+,Pvt Ltd,never,52,notmove
0.698,Male,Has relevent experience,Graduate,STEM,11,50-99,Pvt Ltd,4,39,notmove
0.856,Male,Has relevent experience,Graduate,No Major,5,50-99,Pvt Ltd,1,83,notmove
0.92,Male,Has relevent experience,Graduate,STEM,11,10/49,Pvt Ltd,1,4,notmove
0.91,Male,Has relevent experience,Masters,STEM,10,10000+,Pvt Ltd,1,18,notmove
0.624,Male,Has relevent experience,Masters,STEM,9,10000+,Pvt Ltd,1,166,notmove
0.926,Male,Has relevent experience,Masters,STEM,5,10/49,Pvt Ltd,1,32,notmove
0.91,Male,Has relevent experience,Graduate,STEM,>20,500-999,Funded Startup,2,20,move
0.92,Female,Has relevent experience,Graduate,STEM,13,500-999,Pvt Ltd,3,23,notmove
0.92,Male,Has relevent experience,Graduate,STEM,>20,10/49,Pvt Ltd,>4,52,notmove
0.92,Male,Has relevent experience,Graduate,STEM,19,1000-4999,Public Sector,>4,142,notmove
0.92,Male,Has relevent experience,Phd,STEM,9,1000-4999,Public Sector,1,131,notmove
0.92,Male,Has relevent experience,Graduate,STEM,10,1000-4999,Pvt Ltd,1,314,notmove
0.624,Male,Has relevent experience,Graduate,STEM,4,50-99,Early Stage Startup,1,27,notmove
0.843,Male,Has relevent experience,Graduate,STEM,10,10/49,Pvt Ltd,>4,21,move
0.624,Male,Has relevent experience,Graduate,STEM,4,100-500,Pvt Ltd,2,94,move
0.866,Male,Has relevent experience,Masters,STEM,>20,100-500,Pvt Ltd,2,78,notmove
0.479,Male,Has relevent experience,Graduate,STEM,4,10000+,Public Sector,1,22,notmove
0.92,Female,Has relevent experience,Graduate,Humanities,4,100-500,Funded Startup,3,162,notmove
0.624,Male,Has relevent experience,Graduate,STEM,4,500-999,Funded Startup,1,5,move
0.92,Male,Has relevent experience,Graduate,STEM,>20,500-999,Pvt Ltd,never,3,notmove
0.939,Male,Has relevent experience,Graduate,STEM,>20,10000+,Pvt Ltd,4,94,notmove
0.897,Male,Has relevent experience,Masters,STEM,9,10000+,Pvt Ltd,1,14,notmove
0.91,Male,Has relevent experience,Phd,STEM,>20,100-500,NGO,1,23,notmove
0.893,Male,No relevent experience,Masters,STEM,8,50-99,NGO,2,68,notmove
0.855,Male,Has relevent experience,Graduate,STEM,10,<10,Pvt Ltd,2,51,notmove
0.92,Male,Has relevent experience,Graduate,STEM,>20,100-500,Pvt Ltd,>4,45,notmove
0.64,Male,Has relevent experience,Graduate,STEM,9,<10,Pvt Ltd,>4,30,notmove
0.893,Male,Has relevent experience,Graduate,STEM,13,50-99,Pvt Ltd,1,50,move
0.878,Male,Has relevent experience,Masters,STEM,>20,1000-4999,Pvt Ltd,>4,163,notmove
0.893,Male,Has relevent experience,Masters,STEM,8,10000+,Pvt Ltd,never,17,notmove
0.92,Male,Has relevent experience,Masters,STEM,>20,500-999,Pvt Ltd,1,52,notmove
0.92,Male,Has relevent experience,Graduate,STEM,18,50-99,Early Stage Startup,1,120,notmove
0.92,Male,Has relevent experience,Graduate,STEM,10,100-500,Pvt Ltd,>4,67,notmove
0.666,Male,Has relevent experience,Graduate,STEM,6,100-500,Pvt Ltd,2,14,notmove
0.624,Male,Has relevent experience,Graduate,STEM,8,50-99,Funded Startup,3,81,move
0.92,Female,No relevent experience,Phd,STEM,7,500-999,Public Sector,4,28,notmove
0.754,Male,Has relevent experience,Graduate,STEM,15,1000-4999,Pvt Ltd,1,42,notmove
0.92,Male,Has relevent experience,Graduate,STEM,>20,10/49,Funded Startup,1,105,notmove
0.624,Male,Has relevent experience,Masters,STEM,8,100-500,Pvt Ltd,never,162,move
0.743,Male,Has relevent experience,Graduate,STEM,13,100-500,Pvt Ltd,4,6,notmove
0.939,Male,Has relevent experience,Graduate,STEM,4,10000+,Pvt Ltd,2,41,notmove
0.804,Male,Has relevent experience,Masters,STEM,>20,500-999,Pvt Ltd,1,21,notmove
0.91,Male,Has relevent experience,Graduate,STEM,5,5000-9999,Pvt Ltd,1,14,notmove
0.91,Female,No relevent experience,Graduate,STEM,2,<10,Pvt Ltd,2,122,notmove
0.92,Male,Has relevent experience,Phd,STEM,>20,1000-4999,Public Sector,>4,5,move
0.92,Male,Has relevent experience,Graduate,STEM,10,100-500,Funded Startup,1,78,notmove
0.855,Female,Has relevent experience,Masters,STEM,6,50-99,Funded Startup,1,156,notmove
0.91,Male,No relevent experience,Graduate,STEM,20,1000-4999,Pvt Ltd,2,14,notmove
0.92,Male,Has relevent experience,Graduate,STEM,>20,10000+,Pvt Ltd,>4,97,move
0.939,Male,Has relevent experience,Graduate,STEM,6,5000-9999,Public Sector,2,19,notmove
0.92,Male,Has relevent experience,Graduate,STEM,19,100-500,Pvt Ltd,1,57,move
0.767,Male,No relevent experience,Masters,STEM,9,100-500,NGO,>4,24,move
0.92,Male,No relevent experience,Masters,Other,>20,100-500,Public Sector,>4,34,notmove
0.92,Male,Has relevent experience,Graduate,Humanities,3,50-99,Funded Startup,1,18,notmove
0.624,Male,Has relevent experience,Graduate,STEM,7,100-500,Funded Startup,2,53,move
0.91,Male,Has relevent experience,Graduate,STEM,>20,50-99,Pvt Ltd,2,84,notmove
0.624,Male,Has relevent experience,Masters,STEM,15,10000+,Pvt Ltd,1,75,notmove
0.92,Male,Has relevent experience,Graduate,STEM,>20,50-99,Pvt Ltd,>4,39,notmove
0.926,Male,No relevent experience,Graduate,STEM,5,10000+,Pvt Ltd,1,58,notmove
0.92,Male,Has relevent experience,Graduate,Arts,5,100-500,Pvt Ltd,2,22,notmove
0.624,Male,Has relevent experience,Graduate,STEM,15,10000+,Pvt Ltd,>4,85,notmove
0.92,Female,Has relevent experience,Graduate,Humanities,4,500-999,Funded Startup,3,127,move
0.92,Male,Has relevent experience,Graduate,STEM,9,100-500,Pvt Ltd,>4,276,notmove
0.903,Male,Has relevent experience,Masters,STEM,12,100-500,Pvt Ltd,1,14,notmove
0.92,Male,Has relevent experience,Graduate,STEM,15,500-999,Funded Startup,2,64,notmove
0.896,Male,Has relevent experience,Masters,STEM,13,5000-9999,Public Sector,2,88,notmove
0.92,Male,Has relevent experience,Graduate,STEM,10,500-999,Pvt Ltd,4,29,notmove
0.925,Male,Has relevent experience,Graduate,STEM,2,100-500,Pvt Ltd,1,9,notmove
0.926,Male,Has relevent experience,Phd,STEM,>20,50-99,Pvt Ltd,2,28,move
0.92,Male,Has relevent experience,Graduate,STEM,16,10000+,Pvt Ltd,2,121,notmove
0.897,Male,Has relevent experience,Graduate,STEM,18,500-999,Pvt Ltd,>4,23,notmove
0.856,Female,Has relevent experience,Masters,STEM,12,50-99,Funded Startup,1,162,notmove
0.866,Male,Has relevent experience,Masters,STEM,8,100-500,Pvt Ltd,2,32,notmove
0.92,Male,Has relevent experience,Masters,STEM,>20,1000-4999,Pvt Ltd,>4,24,notmove
0.92,Male,Has relevent experience,Graduate,STEM,>20,500-999,NGO,1,28,notmove
0.92,Male,Has relevent experience,Graduate,Other,5,100-500,Pvt Ltd,>4,91,move
0.92,Male,Has relevent experience,Graduate,STEM,16,10/49,Pvt Ltd,1,46,move
0.897,Male,Has relevent experience,Masters,STEM,12,100-500,Pvt Ltd,4,136,notmove
0.92,Male,Has relevent experience,Graduate,STEM,13,10000+,Pvt Ltd,1,94,move
0.92,Male,No relevent experience,Graduate,STEM,11,50-99,Pvt Ltd,4,60,notmove
0.527,Male,Has relevent experience,Masters,STEM,8,50-99,Pvt Ltd,>4,37,notmove
0.624,Male,Has relevent experience,Graduate,STEM,3,50-99,Pvt Ltd,1,57,move
0.926,Female,No relevent experience,Graduate,STEM,5,10000+,Pvt Ltd,1,10,notmove
0.558,Male,Has relevent experience,Graduate,STEM,4,10/49,Pvt Ltd,1,11,move
0.92,Male,Has relevent experience,Phd,STEM,>20,<10,Pvt Ltd,never,144,notmove
0.91,Male,Has relevent experience,Masters,STEM,5,<10,Early Stage Startup,never,152,notmove
0.92,Female,Has relevent experience,Graduate,STEM,3,50-99,Pvt Ltd,1,42,notmove
0.92,Male,Has relevent experience,Graduate,No Major,14,10/49,Other,>4,188,notmove
0.92,Male,Has relevent experience,Graduate,STEM,17,10000+,Pvt Ltd,3,155,notmove
0.91,Male,Has relevent experience,Masters,STEM,>20,<10,Early Stage Startup,2,130,notmove
0.827,Male,Has relevent experience,Graduate,STEM,7,100-500,Pvt Ltd,1,10,notmove
0.754,Male,Has relevent experience,Masters,STEM,>20,<10,Early Stage Startup,>4,46,notmove
0.92,Male,Has relevent experience,Masters,STEM,>20,10000+,Pvt Ltd,>4,38,notmove
0.926,Male,Has relevent experience,Graduate,STEM,14,10/49,Pvt Ltd,4,22,move
0.92,Male,No relevent experience,Graduate,STEM,4,10000+,Pvt Ltd,2,72,notmove
0.743,Male,Has relevent experience,Masters,STEM,>20,1000-4999,Pvt Ltd,3,178,notmove
0.897,Male,No relevent experience,Phd,STEM,14,10/49,Public Sector,1,12,move
0.924,Male,Has relevent experience,Graduate,STEM,>20,1000-4999,NGO,4,50,notmove
0.92,Male,Has relevent experience,Graduate,STEM,11,500-999,Pvt Ltd,1,32,notmove
0.878,Male,Has relevent experience,Graduate,STEM,16,100-500,Pvt Ltd,2,6,notmove
0.897,Male,Has relevent experience,Graduate,Humanities,>20,1000-4999,Pvt Ltd,4,6,notmove
0.92,Male,Has relevent experience,Graduate,STEM,5,100-500,Funded Startup,1,48,notmove
0.897,Male,Has relevent experience,Masters,STEM,10,1000-4999,Pvt Ltd,1,28,notmove
0.899,Male,Has relevent experience,Graduate,STEM,15,1000-4999,Pvt Ltd,>4,20,notmove
0.754,Male,Has relevent experience,Graduate,STEM,8,100-500,Pvt Ltd,>4,4,move
0.939,Male,Has relevent experience,Masters,STEM,>20,10000+,Pvt Ltd,2,15,notmove
